PVSYST 8.0.21
,File,File date,Description
Project,gwn1kWp.PRJ,08/04/26 18h13,gen1kWp,
Geographical Site,Curacaví_MN82.SIT,08/04/26 18h13,Curacaví;Chile;South_America;,
01/12/90 04:00,0,0,0,12.17,1.1001
01/12/90 05:00,2.8082,2.8027,0.0055,12.18,1.1999
01/12/90 06:00,169.21,40.204,129,14,0.7999
01/12/90 07:00,403.7,54.696,349,16.34,0.6001
01/12/90 08:00,641.5,67.697,573.81,18.83,1.2999
01/12/90 09:00,848.6,85.597,763,21.31,2.1001
01/12/90 10:00,1006.1,102.3,903.8,23.66,3.0999
01/12/90 11:00,1103.7,111.7,991.99,25.67,3.1999
01/12/90 12:00,1140.6,120.3,1020.3,27.27,3.0999
01/12/90 13:00,1108,114,994,28.41,2.4
01/12/90 14:00,1008.6,103.5,905.11,29.07,2.4
01/12/90 15:00,855.3,83.901,771.4,29.26,2.6001
01/12/90 16:00,651.9,63.002,588.89,28.85,2.8
01/12/90 17:00,420.5,49.601,370.9,27.75,3.5999
01/12/90 18:00,187.9,41.397,146.5,26.1,3.0999
01/12/90 19:00,4.4001,4.3964,0.0037,24.16,1.6999
01/12/90 20:00,0,0,0,22.4,1.1001
01/12/90 21:00,0,0,0,20.63,0.7001
01/12/90 22:00,0,0,0,18.98,1.1999
01/12/90 23:00,0,0,0,17.35,1.7999
02/12/90 00:00,0,0,0,16.04,2.3
02/12/90 01:00,0,0,0,14.61,1.9
02/12/90 02:00,0,0,0,13.83,2.6999
02/12/90 03:00,0,0,0,13.06,2.4
02/12/90 04:00,0,0,0,12.5,2.6001
02/12/90 05:00,2.8082,2.7007,0.1075,12.44,2.6001
02/12/90 06:00,147.6,45.903,101.7,13.82,2.3
02/12/90 07:00,359.2,65.703,293.5,15.67,3.3
02/12/90 08:00,575.2,89.302,485.9,17.66,4.0999
02/12/90 09:00,766.8,126.5,640.3,19.53,4.8
02/12/90 10:00,916.71,166.1,750.61,21.45,6.3001
02/12/90 11:00,1012.6,196.8,815.79,23.09,7.2
02/12/90 12:00,1053.2,205.9,847.3,24.4,7.6
02/12/90 13:00,1022.3,198.4,823.9,25.31,6.8001
02/12/90 14:00,930.89,174.3,756.59,25.81,6.8001
02/12/90 15:00,788.41,133.6,654.81,25.9,4.5001
02/12/90 16:00,600.7,96.502,504.2,25.49,4.8
02/12/90 17:00,386.3,70.5,315.8,24.49,4.0999
02/12/90 18:00,172.89,50.002,122.89,23.04,4.3
02/12/90 19:00,5.4018,5.4013,0.0004,21.33,4.3
02/12/90 20:00,0,0,0,19.93,3.0999
02/12/90 21:00,0,0,0,18.67,3.3
02/12/90 22:00,0,0,0,17.38,4.0999
02/12/90 23:00,0,0,0,16.08,5.8001
03/12/90 00:00,0,0,0,15.47,5.8001
03/12/90 01:00,0,0,0,14.79,5.6
03/12/90 02:00,0,0,0,14.42,5.6
03/12/90 03:00,0,0,0,14.05,4.9999
03/12/90 04:00,0,0,0,13.78,4.0999
03/12/90 05:00,2.8976,2.8969,0.0007,13.78,3.5001
03/12/90 06:00,165,38.602,126.4,15.55,4.0999
03/12/90 07:00,398.41,51.697,346.71,17.85,3.1999
03/12/90 08:00,635.49,64.596,570.9,20.3,2.4
03/12/90 09:00,845.3,84.199,761.1,22.89,2.1001
03/12/90 10:00,1008.8,102.8,906.01,25.26,2.1999
03/12/90 11:00,1110.2,111.6,998.61,27.28,1.1999
03/12/90 12:00,1145.9,120.2,1025.7,28.89,0.9
03/12/90 13:00,1113.3,114.2,999.1,30.04,0.7001
03/12/90 14:00,1014.3,103.7,910.6,30.7,0.7999
03/12/90 15:00,855.2,84.302,770.89,30.88,1.6001
03/12/90 16:00,650,63.097,586.9,30.45,1.6999
03/12/90 17:00,416.9,50.104,366.8,29.34,1.2999
03/12/90 18:00,185.81,42.402,143.4,27.68,1.2999
03/12/90 19:00,4.9009,4.8989,0.0021,25.74,1.1001
03/12/90 20:00,0,0,0,24.17,1.1001
03/12/90 21:00,0,0,0,22.59,0.7999
03/12/90 22:00,0,0,0,21.01,1.2999
03/12/90 23:00,0,0,0,19.44,0.7001
04/12/90 00:00,0,0,0,18.41,1.2999
04/12/90 01:00,0,0,0,17.22,0.6001
04/12/90 02:00,0,0,0,16.58,1.1999
04/12/90 03:00,0,0,0,15.94,1.1001
04/12/90 04:00,0,0,0,15.49,0.4
04/12/90 05:00,2.8976,2.8969,0.0007,15.46,1.1001
04/12/90 06:00,137.91,53.001,84.905,16.81,0.9
04/12/90 07:00,339.4,90.998,248.4,18.62,0.7999
04/12/90 08:00,550.3,121.1,429.2,20.62,1.1001
04/12/90 09:00,727.31,189.4,537.91,22.68,1.1001
04/12/90 10:00,868.81,256.4,612.41,24.56,1.2999
04/12/90 11:00,961.69,304.5,657.19,26.18,0.5
04/12/90 12:00,1004.7,312.7,691.99,27.5,1.1001
04/12/90 13:00,978.4,296.6,681.8,28.43,0.6001
04/12/90 14:00,894.1,252.8,641.3,28.97,0.4
04/12/90 15:00,748,207.8,540.2,29.09,0.4
04/12/90 16:00,579.6,132.2,447.4,28.75,0.9
04/12/90 17:00,368.5,102.5,266,27.81,0.9
04/12/90 18:00,163.39,60.702,102.69,26.43,1.1999
04/12/90 19:00,6.2961,6.2961,0,24.8,1.6999
04/12/90 20:00,0,0,0,22.96,0.7999
04/12/90 21:00,0,0,0,21.12,1.1999
04/12/90 22:00,0,0,0,19.36,0.9
04/12/90 23:00,0,0,0,17.65,0.7999
05/12/90 00:00,0,0,0,16.43,1.6999
05/12/90 01:00,0,0,0,15.1,2.3
05/12/90 02:00,0,0,0,14.39,3.5999
05/12/90 03:00,0,0,0,13.67,2.9
05/12/90 04:00,0,0,0,13.16,2.1001
05/12/90 05:00,2.8082,2.8027,0.0055,13.11,2.9
05/12/90 06:00,153.31,42.598,110.71,14.6,3.5001
05/12/90 07:00,371.51,54.202,317.3,16.56,3.5001
05/12/90 08:00,592.49,70.9,521.59,18.66,4.9999
05/12/90 09:00,788.91,99.202,689.71,20.72,5.6
05/12/90 10:00,944.7,128,816.7,22.75,5.8001
05/12/90 11:00,1043.7,150.3,893.4,24.49,3.8
05/12/90 12:00,1078.8,169,909.79,25.87,4.5001
05/12/90 13:00,1045.7,167.3,878.41,26.83,4.0999
05/12/90 14:00,956.4,144.2,812.19,27.37,4.8
05/12/90 15:00,811.41,112.7,698.71,27.49,4.0999
05/12/90 16:00,621.29,82.3,538.99,27.1,3.5999
05/12/90 17:00,401.2,63.803,337.39,26.09,2.8
05/12/90 18:00,183.61,48.502,135.1,24.6,3.3
05/12/90 19:00,6.2961,6.2961,0,22.84,3.5999
05/12/90 20:00,0,0,0,21.09,3.1999
05/12/90 21:00,0,0,0,19.34,2.6001
05/12/90 22:00,0,0,0,17.8,1.7999
05/12/90 23:00,0,0,0,16.18,2.3
06/12/90 00:00,0,0,0,15.15,1.9
06/12/90 01:00,0,0,0,14.02,2.6001
06/12/90 02:00,0,0,0,13.4,4.0999
06/12/90 03:00,0,0,0,12.78,4.5999
06/12/90 04:00,0,0,0,12.33,4.3
06/12/90 05:00,2.8082,2.8027,0.0055,12.29,4.9999
06/12/90 06:00,164.09,38.304,125.79,13.94,4.0999
06/12/90 07:00,388.69,48.902,339.79,16.05,4.8
06/12/90 08:00,614.3,60.6,553.7,18.28,6.4999
06/12/90 09:00,812,83.697,728.3,20.44,6.8001
06/12/90 10:00,968.01,109,859.01,22.57,6.3001
06/12/90 11:00,1069,125.7,943.3,24.39,6.3001
06/12/90 12:00,1105.6,139.7,965.91,25.84,6.1
06/12/90 13:00,1077,132.6,944.41,26.87,7.2
06/12/90 14:00,989.9,113.3,876.6,27.46,7.2
06/12/90 15:00,843,89.2,753.8,27.61,5.8001
06/12/90 16:00,651.4,64.902,586.49,27.24,8.1
06/12/90 17:00,429.21,49.703,379.5,26.22,7.6
06/12/90 18:00,203.3,42.402,160.9,24.68,6.8001
06/12/90 19:00,7.2083,7.1992,0.0092,22.81,4.9999
06/12/90 20:00,0,0,0,21.37,3.3
06/12/90 21:00,0,0,0,19.93,2.8
06/12/90 22:00,0,0,0,18.63,2.1001
06/12/90 23:00,0,0,0,17.3,2.1001
07/12/90 00:00,0,0,0,16.55,1.7999
07/12/90 01:00,0,0,0,15.73,1.6999
07/12/90 02:00,0,0,0,15.28,2.1999
07/12/90 03:00,0,0,0,14.82,2.1999
07/12/90 04:00,0,0,0,14.49,2.6999
07/12/90 05:00,4.9009,4.8989,0.0021,14.51,2.8
07/12/90 06:00,192.3,64.102,128.2,16.33,2.6001
07/12/90 07:00,436.7,83.901,352.8,18.54,2.6999
07/12/90 08:00,724.41,150.2,574.21,21.12,4.5999
07/12/90 09:00,921.7,149.3,772.4,23.59,6.8001
07/12/90 10:00,1143.9,364.8,779.1,26.02,5.8001
07/12/90 11:00,706.7,423.1,283.6,26.36,6.4999
07/12/90 12:00,582.41,482.2,100.2,26.25,7.8999
07/12/90 13:00,634.9,480.4,154.51,26.28,7.6
07/12/90 14:00,440.21,409.1,31.104,25.61,7.2
07/12/90 15:00,471.1,373.5,97.598,25.16,7.2
07/12/90 16:00,369.7,295.4,74.298,24.45,7.2
07/12/90 17:00,271.7,209.8,61.894,23.55,5.8001
07/12/90 18:00,142.4,80.502,61.894,22.42,3.8
07/12/90 19:00,10.106,10.096,0.0099,21.11,2.6001
07/12/90 20:00,0,0,0,19.81,2.6001
07/12/90 21:00,0,0,0,18.66,2.1999
07/12/90 22:00,0,0,0,17.46,2.4
07/12/90 23:00,0,0,0,16.26,2.1001
08/12/90 00:00,0,0,0,15.52,2.6001
08/12/90 01:00,0,0,0,14.69,2.1001
08/12/90 02:00,0,0,0,14.23,2.1001
08/12/90 03:00,0,0,0,13.77,2.6001
08/12/90 04:00,0,0,0,13.43,1.2999
08/12/90 05:00,2.7009,2.7007,0.0002,13.4,1.2999
08/12/90 06:00,150,44.098,105.9,14.96,0.7001
08/12/90 07:00,358.9,64.4,294.5,16.99,0.1001
08/12/90 08:00,570.21,93.299,476.91,19.14,0
08/12/90 09:00,753.4,145.3,608.1,21.28,0.2001
08/12/90 10:00,896.41,203.5,692.91,23.32,0.7001
08/12/90 11:00,991.49,244.5,746.99,25.08,0.7999
08/12/90 12:00,1030.8,262.6,768.21,26.49,1.6999
08/12/90 13:00,1012.6,234.6,778,27.52,2.3
08/12/90 14:00,932,192.6,739.4,28.12,2.1999
08/12/90 15:00,799.91,137.9,662.01,28.31,1.5
08/12/90 16:00,623.99,88.101,535.89,28.01,1.7999
08/12/90 17:00,415.6,65.303,350.29,27.09,1.1999
08/12/90 18:00,202.21,45.103,157.11,25.65,0.2999
08/12/90 19:00,9.1937,9.1937,0,23.86,0.4
08/12/90 20:00,0,0,0,22.83,0.2001
08/12/90 21:00,0,0,0,21.8,0.5
08/12/90 22:00,0,0,0,20.77,0.6001
08/12/90 23:00,0,0,0,19.74,0.1001
09/12/90 00:00,0,0,0,19.35,0.4
09/12/90 01:00,0,0,0,18.88,0.2001
09/12/90 02:00,0,0,0,18.63,0.7001
09/12/90 03:00,0,0,0,18.38,0.4
09/12/90 04:00,0,0,0,18.21,0.7999
09/12/90 05:00,0.8943,0.8943,0,18.19,0.4
09/12/90 06:00,30.3,30.296,0.0038,18.45,0.2999
09/12/90 07:00,113.51,113.5,0.01,19.05,0.7001
09/12/90 08:00,146.4,146.4,0.0009,19.42,0.6001
09/12/90 09:00,201.99,198.7,3.2908,19.93,0.2001
09/12/90 10:00,261,258.5,2.4995,20.47,0.5
09/12/90 11:00,210.9,208.7,2.2043,20.69,0.2999
09/12/90 12:00,249.5,243.5,6.0012,20.95,0.7001
09/12/90 13:00,276.49,270,6.4879,21.21,0.5
09/12/90 14:00,233.71,232,1.7086,21.32,0.9
09/12/90 15:00,162.2,162,0.1954,21.25,1.1001
09/12/90 16:00,115.91,115.9,0.0045,21.05,0.7999
09/12/90 17:00,98.108,98.108,0,20.82,0.9
09/12/90 18:00,62.192,62.192,0,20.53,0.9
09/12/90 19:00,4.7042,4.7026,0.0016,20.14,1.2999
09/12/90 20:00,0,0,0,19.57,1.5
09/12/90 21:00,0,0,0,19.11,1.2999
09/12/90 22:00,0,0,0,18.59,1.7999
09/12/90 23:00,0,0,0,18.06,2.1999
10/12/90 00:00,0,0,0,17.72,1.1999
10/12/90 01:00,0,0,0,17.38,1.6001
10/12/90 02:00,0,0,0,17.21,1.2999
10/12/90 03:00,0,0,0,17.04,1.6999
10/12/90 04:00,0,0,0,16.93,1.6999
10/12/90 05:00,1.0911,1.0911,0,16.95,2.1001
10/12/90 06:00,48.401,48.4,0.0012,17.45,1.5
10/12/90 07:00,184.89,168.4,16.495,18.59,1.1999
10/12/90 08:00,373.99,278.2,95.792,20.14,2.1999
10/12/90 09:00,517.6,378.3,139.31,21.82,2.6001
10/12/90 10:00,660.7,423.5,237.19,23.49,1.7999
10/12/90 11:00,610.51,476.2,134.31,24.51,1.5
10/12/90 12:00,575.9,482.8,93.097,25.19,1.9
10/12/90 13:00,659.61,481.2,178.41,25.92,1.6999
10/12/90 14:00,509.7,434,75.699,26.17,1.2999
10/12/90 15:00,384.71,358.6,26.106,26.06,1.1001
10/12/90 16:00,322.5,287.6,34.899,25.77,1.6999
10/12/90 17:00,90.793,90.793,0,24.83,2.1999
10/12/90 18:00,16.903,16.903,0.0002,23.82,2.6999
10/12/90 19:00,2.8082,2.8027,0.0055,22.91,2.3
10/12/90 20:00,0,0,0,21.56,1.9
10/12/90 21:00,0,0,0,20.2,2.3
10/12/90 22:00,0,0,0,18.97,1.6001
10/12/90 23:00,0,0,0,17.71,2.1001
11/12/90 00:00,0,0,0,16.45,1.5
11/12/90 01:00,0,0,0,15.08,1.7999
11/12/90 02:00,0,0,0,14.34,1.5
11/12/90 03:00,0,0,0,13.6,0.4
11/12/90 04:00,0,0,0,13.07,0.4
11/12/90 05:00,2.3968,2.3968,0,13.01,0.4
11/12/90 06:00,120.5,60.6,59.902,14.13,0.7999
11/12/90 07:00,305.7,129.6,176.1,15.7,1.6999
11/12/90 08:00,489.31,207.2,282.11,17.38,2.6001
11/12/90 09:00,665.79,263.3,402.49,19.08,3.1999
11/12/90 10:00,803.81,305.3,498.51,20.67,3.5001
11/12/90 11:00,891.2,334.3,556.9,22.13,4.0999
11/12/90 12:00,939.6,357.9,581.7,23.33,3.1999
11/12/90 13:00,921.11,338.2,582.9,24.19,4.3
11/12/90 14:00,845.11,317.2,527.9,24.68,4.0999
11/12/90 15:00,717.4,236.5,480.9,24.8,4.0999
11/12/90 16:00,547.4,202.3,345.1,24.49,4.9999
11/12/90 17:00,359.81,144.7,215.11,23.65,4.3
11/12/90 18:00,170.3,80.8,89.498,22.4,3.8
11/12/90 19:00,10.607,10.599,0.0082,20.9,3.5001
11/12/90 20:00,0,0,0,19.54,3.0999
11/12/90 21:00,0,0,0,18.35,3.3
11/12/90 22:00,0,0,0,17.09,4.0999
11/12/90 23:00,0,0,0,15.84,3.8
12/12/90 00:00,0,0,0,15.2,3.5999
12/12/90 01:00,0,0,0,14.5,4.5999
12/12/90 02:00,0,0,0,14.12,5.3
12/12/90 03:00,0,0,0,13.75,5.8001
12/12/90 04:00,0,0,0,13.47,4.5001
12/12/90 05:00,2.7009,2.7007,0.0002,13.48,3.5001
12/12/90 06:00,146.4,44.6,101.8,15.04,3.0999
12/12/90 07:00,364.6,56.204,308.4,17.17,3.5001
12/12/90 08:00,593.8,66.598,527.2,19.43,4.8
12/12/90 09:00,801.7,86.704,714.99,21.93,6.3001
12/12/90 10:00,961.3,112.1,849.2,24.22,5.3
12/12/90 11:00,1068.5,126.9,941.59,26.22,5.8001
12/12/90 12:00,1108,141.8,966.2,27.82,5.6
12/12/90 13:00,1084,134.1,949.9,28.99,6.4999
12/12/90 14:00,991.8,120,871.8,29.68,8.6
12/12/90 15:00,839.79,100.7,739.09,29.9,9.2001
12/12/90 16:00,643.7,78.696,565.01,29.56,9
12/12/90 17:00,418.6,69.997,348.6,28.54,8.3001
12/12/90 18:00,195.2,52.098,143.1,27,7.6
12/12/90 19:00,9.4084,9.3974,0.011,25.13,8.3001
12/12/90 20:00,0,0,0,23.49,7.2
12/12/90 21:00,0,0,0,21.85,7.2
12/12/90 22:00,0,0,0,20.2,8.6
12/12/90 23:00,0,0,0,18.7,8.6
13/12/90 00:00,0,0,0,17.51,10.3
13/12/90 01:00,0,0,0,16.21,11.6
13/12/90 02:00,0,0,0,15.51,13.2
13/12/90 03:00,0,0,0,14.81,13.2
13/12/90 04:00,0,0,0,14.3,9.2001
13/12/90 05:00,2.5936,2.5936,0,14.25,10.3
13/12/90 06:00,130.8,60.098,70.707,15.5,8.1
13/12/90 07:00,325.61,109.2,216.41,17.23,6.1
13/12/90 08:00,526.1,148.9,377.2,19.11,6.3001
13/12/90 09:00,716.5,198.7,517.8,21.05,7.8999
13/12/90 10:00,856.81,273.5,583.31,22.91,7.8999
13/12/90 11:00,951.19,327.7,623.49,24.52,8.1
13/12/90 12:00,986.11,362.4,623.71,25.79,8.1
13/12/90 13:00,971.4,334.4,637,26.72,4.5999
13/12/90 14:00,892.9,285,607.9,27.26,3.5001
13/12/90 15:00,767,211,556,27.42,3.5999
13/12/90 16:00,604.41,130.8,473.61,27.16,4.3
13/12/90 17:00,404.4,84.302,320.1,26.32,4.5999
13/12/90 18:00,197,55.497,141.51,25,5.3
13/12/90 19:00,12.896,12.896,0,23.37,4.3
13/12/90 20:00,0,0,0,21.87,3.0999
13/12/90 21:00,0,0,0,20.37,4.5001
13/12/90 22:00,0,0,0,18.98,5.8001
13/12/90 23:00,0,0,0,17.6,6.8001
14/12/90 00:00,0,0,0,16.82,6.1
14/12/90 01:00,0,0,0,15.96,6.8001
14/12/90 02:00,0,0,0,15.49,7.6
14/12/90 03:00,0,0,0,15.02,8.1
14/12/90 04:00,0,0,0,14.68,7.8999
14/12/90 05:00,2.5041,2.4965,0.0076,14.66,6.8001
14/12/90 06:00,144.51,44.6,99.906,16.17,7.2
14/12/90 07:00,356.89,61.197,295.7,18.21,7.8999
14/12/90 08:00,578.2,77.903,500.3,20.44,9.7001
14/12/90 09:00,773.29,110.6,662.69,22.79,12.3
14/12/90 10:00,922.81,153.5,769.31,24.93,14
14/12/90 11:00,1023.8,182.1,841.7,26.79,14.8
14/12/90 12:00,1064.8,201.5,863.31,28.28,16.6
14/12/90 13:00,1042.6,190.9,851.69,29.37,12.6
14/12/90 14:00,964.2,155.5,808.7,30.03,12.1
14/12/90 15:00,828.6,116.4,712.19,30.26,11.8
14/12/90 16:00,645.99,81.098,564.89,29.98,11.3
14/12/90 17:00,430.5,58.896,371.6,29.06,9.7001
14/12/90 18:00,211.29,45.998,165.3,27.61,9.2001
14/12/90 19:00,12.002,12.002,0,25.79,9.7001
14/12/90 20:00,0,0,0,24.27,9.7001
14/12/90 21:00,0,0,0,22.75,10.3
14/12/90 22:00,0,0,0,21.23,7.8999
14/12/90 23:00,0,0,0,19.71,9
15/12/90 00:00,0,0,0,18.8,7.6
15/12/90 01:00,0,0,0,17.74,6.4999
15/12/90 02:00,0,0,0,17.17,6.4999
15/12/90 03:00,0,0,0,16.61,5.3
15/12/90 04:00,0,0,0,16.2,2.9
15/12/90 05:00,2.3968,2.3968,0,16.16,3.3
15/12/90 06:00,125.49,54.798,70.694,17.42,3.1999
15/12/90 07:00,319.79,100.3,219.49,19.21,2.9
15/12/90 08:00,535.9,136.1,399.8,21.31,3.0999
15/12/90 09:00,721.9,187.7,534.21,23.47,4.8
15/12/90 10:00,870.29,248.1,622.19,25.46,5.8001
15/12/90 11:00,968.51,294,674.5,27.19,4.8
15/12/90 12:00,1016.7,303.1,713.59,28.61,4.9999
15/12/90 13:00,1003.4,272.5,730.9,29.65,3.5001
15/12/90 14:00,930.89,217.1,713.79,30.3,3.0999
15/12/90 15:00,801.39,159.3,642.09,30.53,2.9
15/12/90 16:00,622.79,112,510.8,30.3,2.1001
15/12/90 17:00,411.3,81.601,329.7,29.44,1.6999
15/12/90 18:00,202.21,55.097,147.11,28.09,1.6001
15/12/90 19:00,13.808,13.802,0.0068,26.39,1.9
15/12/90 20:00,0,0,0,24.86,1.9
15/12/90 21:00,0,0,0,23.33,1.6999
15/12/90 22:00,0,0,0,21.8,1.9
15/12/90 23:00,0,0,0,20.27,1.6999
16/12/90 00:00,0,0,0,19.36,1.6001
16/12/90 01:00,0,0,0,18.36,1.9
16/12/90 02:00,0,0,0,17.82,1.6999
16/12/90 03:00,0,0,0,17.28,1.5
16/12/90 04:00,0,0,0,16.9,0.9
16/12/90 05:00,2.5041,2.4965,0.0076,16.88,0.7999
16/12/90 06:00,140.3,45.699,94.603,18.32,1.1001
16/12/90 07:00,352.4,63.403,289,20.27,1.9
16/12/90 08:00,576.7,77,499.7,22.62,2.9
16/12/90 09:00,780.61,100.1,680.51,24.96,3.0999
16/12/90 10:00,934,136.2,797.8,27.09,3.0999
16/12/90 11:00,1035.6,162.8,872.8,28.94,2.8
16/12/90 12:00,1071.8,190.9,880.9,30.41,2.9
16/12/90 13:00,1050,182,868,31.48,3.8
16/12/90 14:00,958.1,169.7,788.39,32.1,3.8
16/12/90 15:00,815.9,139.1,676.8,32.29,4.5001
16/12/90 16:00,627,109.4,517.6,31.96,5.6
16/12/90 17:00,409.6,88.996,320.61,31.01,6.1
16/12/90 18:00,194.7,61.401,133.3,29.56,6.1
16/12/90 19:00,11,10.999,0.0014,27.81,5.3
16/12/90 20:00,0,0,0,25.95,5.6
16/12/90 21:00,0,0,0,24.09,5.6
16/12/90 22:00,0,0,0,22.23,6.8001
16/12/90 23:00,0,0,0,20.37,5.6
17/12/90 00:00,0,0,0,19.06,4.8
17/12/90 01:00,0,0,0,17.61,5.8001
17/12/90 02:00,0,0,0,16.82,6.9999
17/12/90 03:00,0,0,0,16.02,5.3
17/12/90 04:00,0,0,0,15.45,4.0999
17/12/90 05:00,2.3074,2.3003,0.0071,15.37,4.0999
17/12/90 06:00,141.39,44.396,96.998,16.72,3.5999
17/12/90 07:00,356.19,58.3,297.89,18.61,3.5999
17/12/90 08:00,580.49,72.101,508.39,20.7,4.5999
17/12/90 09:00,787.21,93.102,694.11,22.94,5.6
17/12/90 10:00,948.3,119.8,828.49,25,7.2
17/12/90 11:00,1055.7,137.3,918.4,26.79,5.8001
17/12/90 12:00,1098,154.2,943.81,28.21,6.3001
17/12/90 13:00,1078,145,932.99,29.24,5.8001
17/12/90 14:00,996.3,123,873.3,29.84,6.3001
17/12/90 15:00,860.7,93.903,766.8,30.03,7.6
17/12/90 16:00,673.7,68.2,605.5,29.74,9.2001
17/12/90 17:00,451.1,51.399,399.7,28.8,8.6
17/12/90 18:00,222.6,44.899,177.7,27.34,8.3001
17/12/90 19:00,14.005,13.998,0.0073,25.51,7.2
17/12/90 20:00,0,0,0,24.22,4.9999
17/12/90 21:00,0,0,0,22.93,5.3
17/12/90 22:00,0,0,0,21.64,4.5999
17/12/90 23:00,0,0,0,20.34,6.4999
18/12/90 00:00,0,0,0,19.85,6.8001
18/12/90 01:00,0,0,0,19.38,7.6
18/12/90 02:00,0,0,0,19.09,8.6
18/12/90 03:00,0,0,0,18.81,10.3
18/12/90 04:00,0,0,0,18.6,8.3001
18/12/90 05:00,2.2001,2.1982,0.0018,18.59,8.6
18/12/90 06:00,139,49.099,89.898,20.01,7.6
18/12/90 07:00,378.8,61.597,317.21,22.38,6.4999
18/12/90 08:00,622.29,63.097,559.2,24.99,6.4999
18/12/90 09:00,841.4,85.401,756,27.57,5.8001
18/12/90 10:00,990.01,258.7,731.31,29.86,7.6
18/12/90 11:00,641.31,448.8,192.51,30.29,8.6
18/12/90 12:00,682.11,493.9,188.21,30.72,7.2
18/12/90 13:00,666.1,483.3,182.8,31,6.9999
18/12/90 14:00,618.9,481.5,137.39,31.1,6.9999
18/12/90 15:00,504.21,389.2,115,30.83,6.4999
18/12/90 16:00,402.5,321.3,81.202,30.26,6.1
18/12/90 17:00,264.7,220.8,43.901,29.35,6.1
18/12/90 18:00,136.99,110.5,26.494,28.18,5.6
18/12/90 19:00,10.106,10.096,0.0099,26.82,6.3001
18/12/90 20:00,0,0,0,25.27,6.4999
18/12/90 21:00,0,0,0,23.73,4.5001
18/12/90 22:00,0,0,0,22.18,3.3
18/12/90 23:00,0,0,0,20.63,3.1999
19/12/90 00:00,0,0,0,19.43,2.1001
19/12/90 01:00,0,0,0,18.3,1.2999
19/12/90 02:00,0,0,0,17.64,2.1999
19/12/90 03:00,0,0,0,16.99,2.4
19/12/90 04:00,0,0,0,16.52,2.1999
19/12/90 05:00,2.2001,2.1982,0.0018,16.47,2.1001
19/12/90 06:00,138,44.6,93.395,17.85,2.6001
19/12/90 07:00,347.39,64.298,283.1,19.7,2.1001
19/12/90 08:00,569.49,79.999,489.49,21.99,2.4
19/12/90 09:00,766.91,111.6,655.31,24.24,3.5001
19/12/90 10:00,922.4,148.5,773.9,26.32,3.0999
19/12/90 11:00,1028.6,171.8,856.81,28.13,3.8
19/12/90 12:00,1072.5,191,881.5,29.59,3.8
19/12/90 13:00,1055.9,176.7,879.2,30.66,4.3
19/12/90 14:00,977.31,147.1,830.21,31.3,4.0999
19/12/90 15:00,841.3,112.9,728.4,31.52,4.9999
19/12/90 16:00,657.3,81.2,576.1,31.27,7.2
19/12/90 17:00,444.11,57.303,386.8,30.38,6.8001
19/12/90 18:00,221.7,47.199,174.51,28.97,9
19/12/90 19:00,14.703,14.697,0.0062,27.18,11.3
19/12/90 20:00,0,0,0,25.46,9.5
19/12/90 21:00,0,0,0,23.74,9.2001
19/12/90 22:00,0,0,0,22.03,9.5
19/12/90 23:00,0,0,0,20.31,10.3
20/12/90 00:00,0,0,0,19.28,10.9
20/12/90 01:00,0,0,0,18.17,8.3001
20/12/90 02:00,0,0,0,17.57,9.7001
20/12/90 03:00,0,0,0,16.97,10.3
20/12/90 04:00,0,0,0,16.55,7.6
20/12/90 05:00,1.896,1.896,0,16.51,6.4999
20/12/90 06:00,133.7,46.304,87.399,17.86,5.3
20/12/90 07:00,338.9,72.4,266.5,19.69,4.9999
20/12/90 08:00,551,100.5,450.5,21.91,4.3
20/12/90 09:00,742.71,144.8,597.91,24.11,4.0999
20/12/90 10:00,888.5,205.4,683.1,26.11,3.5999
20/12/90 11:00,995.41,232.4,763.01,27.88,3.8
20/12/90 12:00,1030,276.2,753.8,29.28,4.3
20/12/90 13:00,1007.8,272.1,735.7,30.3,4.9999
20/12/90 14:00,927.71,237.4,690.31,30.91,3.8
20/12/90 15:00,794.01,188.1,605.91,31.1,3.1999
20/12/90 16:00,616,136.4,479.6,30.82,3.5999
20/12/90 17:00,411.89,94.704,317.19,29.95,2.8
20/12/90 18:00,203.3,64.298,139,28.59,3.3
20/12/90 19:00,13.2,13.197,0.0032,26.9,3.3
20/12/90 20:00,0,0,0,24.88,2.9
20/12/90 21:00,0,0,0,22.86,1.6999
20/12/90 22:00,0,0,0,20.84,1.2999
20/12/90 23:00,0,0,0,18.94,1.6001
21/12/90 00:00,0,0,0,17.51,0.7999
21/12/90 01:00,0,0,0,15.95,0.6001
21/12/90 02:00,0,0,0,15.11,0.7999
21/12/90 03:00,0,0,0,14.26,0.7001
21/12/90 04:00,0,0,0,13.65,0.2999
21/12/90 05:00,1.896,1.896,0,13.56,0.6001
21/12/90 06:00,122.4,50.802,71.596,14.67,0.2001
21/12/90 07:00,298.1,112.8,185.3,16.16,0.2001
21/12/90 08:00,494.8,186.7,308.1,17.85,1.1001
21/12/90 09:00,676.9,241.6,435.3,19.49,1.7999
21/12/90 10:00,818.99,287.1,531.89,21.2,1.7999
21/12/90 11:00,917.3,313,604.3,22.7,1.1999
21/12/90 12:00,964.8,338.1,626.7,23.92,2.3
21/12/90 13:00,956,371.4,584.61,24.81,1.6999
